GeneName	Data1	Data2	Data3	Data4	Data5	Data6	Data7	Data8	Data9	Data10	Kinase
CPPED1	-0.6175372923626081	-0.3977754177734087	-0.4959121867433839	-1.06380441437083	-0.8812292091976404	-0.8337761143806864	-0.608922653375005	-0.020928836376513684	0.03862317572138751	-0.017895162063460517
PDZD11	-0.13574699285162417	-0.4609235335731318	-0.4953986903680101	-0.0687709088587675	-0.3171695894778547	-0.7204461892048148	-0.43648985965079423	0.016848987630985565	-0.09020040241802678	0.07213864016249256
FOXN2	1.1602810347429862	1.6571413324824575	1.015456354092552	0.07023730511066227	1.8327535889119202	1.1467061474493225	0.987830855069341	-0.839186075000271	0.4041994932477451	0.3491970803243478
SEC14L4	-0.2331833900612356	0.47780608064739005	0.04137965610309652	0.6623915218374828	0.5143814605434236	1.1352604772925772	0.7057760734194688	-0.23365414856199357	0.07108603206546815	0.15514934555383578
SEC14L5	2.0812074620367906	1.5121103386535042	1.795247143844686	0.9925459780094391	-0.22468944726614834	-0.8524137953274467	-0.07394103516186482	-0.2467185061429061	0.21123071069663027	0.02605082338010616
CGREF1	0.642121302938684	1.5319070387795959	1.0259153314406244	1.2781631725088471	-1.6444456728384556	-1.5570842846455986	-1.0378746952939657	-0.2260214900842412	0.14873705332399173	0.07035748760525558
SEC14L2	0.06942615292527556	-0.5904111275097731	0.05757653216876668	0.013250903563346536	0.2986733102821815	0.3294222469646894	0.7273619460882497	-0.054237828327164346	0.055700516127829974	-0.002001989618853836
SEC14L3	-1.6078295862952252	0.03866497771621555	-1.4601535919727555	-3.2266384533376167	-0.1574393064341501	0.09091333372746506	-2.279920957960553	-0.6939555269578347	0.9302443342148008	-0.3711158330316068
FOXN3	1.626338994285444	1.4916833452638325	1.3515130042353143	0.4681538332780286	1.8648378936246368	1.3758581462386459	1.1060109007156702	-0.47240866557003774	0.6172405940907613	-0.2030608061455169
SEC14L1	-1.1385989072328249	-0.9537055299246234	-1.18363684580463	-0.9852122423191293	-0.6986527073549798	-0.7383865043333451	-0.9641117720826279	0.14712627385683236	-0.09569711984795917	-0.05445129193034991
FBL	3.2759249928239424	3.2131887953084353	3.6601440226202273	2.622923042628941	4.160585833247927	4.460578250409219	2.743735701975498	-0.20001559343612635	0.03282875783810367	0.1612260798014447
TAPBPL	1.9112787797734145	2.052292174209838	2.6962568037266936	1.8122286266732213	4.491128299003233	4.46553300878292	3.757103472227775	-0.4671375351900084	0.0986684057972158	0.3382610755115658
TCF7L2	1.9046380939807035	1.8966134385457487	1.8457840859588566	1.14933569333421	1.5451870699431127	0.7378977136518581	1.9075377190840297	0.13029022089369502	0.11602700713884054	-0.2547502146003373
TCF7L1	3.349350040705032	3.4252832289329564	3.0939906987764223	3.0877230635062363	2.4301722069646337	1.6504791467040554	1.5919227509442169	0.04936044327436191	0.1289035739546602	-0.18292574618033217
FBLN2	0.5872726623048579	0.34451709375263917	0.5988546145552868	0.545418142001879	2.2522449244765106	0.7885724606394232	1.5108089145907861	-0.12044423753383159	0.277399633009666	-0.167696853843673
HDDC3	-1.1860644605992658	-0.8974920011683127	-1.2094536372175304	-0.8887731198821447	-0.3540714503277815	-0.51580006990663	-1.1222507086090365	0.17956418594378473	-0.08712497127730755	-0.09684944953459704
FBLN5	-1.5709950275988778	-0.9442193582716163	-0.44630507551724014	-0.7889088901871569	-0.8554619190664059	1.6395254552909246	0.8132755834031125	-1.0379703334964723	2.1590655061889694	-2.005310320516742
TRMT5	2.022660277301115	1.9023412380050249	2.376713465856402	1.5661656039077823	2.0199523939137483	1.7846895448231002	1.260269806160694	0.054179411421395436	0.021979854249748874	-0.07699099814023408
TRMT6	1.7204005122941146	1.48402284188044	1.925943336985011	1.0812983650745964	2.8913974320389464	2.6082530294299824	1.124909116351322	-0.21882210815599148	0.25851978447428003	-0.0501864946418698
FBLN1	-0.9476436439080733	-0.04124979873761452	1.0923382834705444	0.05595845287086116	-0.9408142185408137	-1.8474827536401621	-0.9781164629635148	-0.3783369658839359	0.6347044799317507	-0.31482991235438224
PPP1R1A	-1.1581742662172623	-2.069437502721907	-2.1037679709722505	-1.1229935397660191	-2.1613129085394873	-2.9221922825350535	-1.5058473081676496	-0.06910717964993206	0.22821346312686455	-0.16669000852577065
PPP1R1B	-5.172029422275586	-1.9243040187242186	-3.411151629059918	-4.858829623589813	-6.362920124040484	-5.915252262914565	-5.999575197339907	0.2069577814094745	1.3244735811615582	-2.0322556742545164
PDCD6IP	0.5930510423336902	0.5198958563349567	0.0016373287722784063	-0.2233334883835193	-0.3965545802732926	-0.5751984490350257	-0.3102466948979184	-0.02419894243388729	0.0643405341034835	-0.04071161822291911
FBLN7	0.28191450674720314	0.3096230140539952	0.1157496132595493	0.1844213206466752	1.3400081113605993	0.1731765861995096	0.7079998794707466	0.2589062498975175	0.02892557268663941	-0.30196086367575126
HDDC2	0.7968924544600818	0.9302419350181083	0.9618590741984954	0.41042956585761714	1.399031685950965	1.3973911915068409	1.0271639584253984	0.03909584386172103	-0.014456710689051865	-0.024849307087271167
GLP1R	-0.062400841353137754	0.6714717379209992	0.32321912354187105	-0.20334194634001637	-0.809888814784696	-0.6945259589658365	1.759100599246667	0.5133193952990265	-0.4910174218736251	-0.06781639906585138
POLRMT	0.12133984943114026	0.02019493996988647	-0.021118087441584027	-0.06317803743455946	0.4509370134919332	0.4870165053457045	-0.026095336071925906	-0.08924759760113114	0.2021996170032265	-0.1185926903386421
